ENSEMBL	baseMean	log2FoldChange	lfcSE	pvalue	padj	CD_Ctl_1_fpm	WD_Ctl_1_fpm	CD_Ctl_2_fpm	WD_Ctl_2_fpm
ENSMUSG00000081049	95.57160846574052	1.0156814240628507	0.4871013455375081	0.0016536973639317727	0.01580408339120787	0.9355168547984786	2.089970662062198	1.244689802750453	3.3806691251075778
ENSMUSG00000034066	75.58376471473478	-1.1288135928183811	0.5558820980867667	0.001593010702369047	0.015465865769877676	2.5278859693490805	1.044985331031099	1.9301711433956303	0.5477061711068143
ENSMUSG00000102336	74.37207924773956	-1.517907268437515	0.5642015720730944	2.7029467005029706e-4	0.0045543870705006696	2.189507532507078	0.952097746050557	2.4533016402037915	0.35884197417343006
ENSMUSG00000072596	126.02601075545206	1.015624617480595	0.4366788866626227	9.636286497920087e-4	0.01108077914849588	1.2937999055723641	4.528269767801429	1.6415474210187133	2.625212337374041
ENSMUSG00000083716	100.24569764540601	1.105076345327657	0.5369114824647077	0.0015968677206884508	0.015479403441020438	1.0151353105260088	1.7184203221400298	1.1364559068591094	4.1550123325344535
ENSMUSG00000083621	93.8943917350638	1.1860169122272743	0.4787476709963145	5.899691153527046e-4	0.007799364948993804	0.9156122408665961	2.0435268695719273	1.0823389589134373	3.47510122357427
ENSMUSG00000090939	76.61531113396659	-2.0381331325499095	0.47186540423509554	7.491325380492052e-7	5.528408476996033e-5	2.4084582857577854	0.4876598211478463	2.6517304493379217	0.5854790104934912
ENSMUSG00000018341	73.97697193275987	-1.262106814095461	0.5150725792733426	5.842632364426628e-4	0.007767969597401879	2.6075044250766104	0.8127663685797437	1.8219372475042863	0.6799111089601833
ENSMUSG00000113184	60.54396360657402	-1.1934892579062935	0.6270827702298418	0.0019657432116023787	0.01783701622356711	1.253990677708599	0.6269911986186595	2.3991846922581197	0.5665925908001527
ENSMUSG00000060198	83.35333521147732	1.3030372016299778	0.552155150443209	7.310930781784025e-4	0.009107420183290783	0.5573291900927106	1.7648641146303008	1.0642999762648802	3.286237026640886
ENSMUSG00000029651	89.26612479232675	1.6495434739753079	0.46757622607252136	1.9410534436129414e-5	6.776252440876316e-4	0.5374245761608281	2.9724027193773486	0.9921440456706511	2.644098757067379
ENSMUSG00000103928	37.610793927546396	-1.4142734890755488	0.7438406792660387	0.0017699048311029476	0.016575976169205114	1.1345629941173039	0.34832844367703303	1.244689802750453	0.28329629540007634
ENSMUSG00000111818	95.02730783242413	1.2504500868312713	0.4499699129979268	2.535689999194681e-4	0.0043672297475051665	0.7762799433434184	2.902737030641942	1.2086118374533383	2.719644435840733
ENSMUSG00000083496	68.01364805823324	1.6540624343807513	0.5422034603859215	9.749331577313302e-5	0.0022555001228466887	0.4777107343651805	1.5790889446692165	0.6494033753480625	2.7385308555340715
ENSMUSG00000044816	114.32817281509762	1.8765113438687	0.3946958000767575	1.0149202274732803e-7	1.100262297178615e-5	0.7762799433434184	3.343953059299517	1.0282220109677656	4.003920974987746
ENSMUSG00000075592	78.25087306349421	-1.6324583566364894	0.6018960908271291	2.410311161865056e-4	0.004219723275295893	2.9259782479867313	0.9985415385408279	2.056444021935531	0.28329629540007634
ENSMUSG00000056071	65.9358201956023	3.4916310253404865	0.736679132977398	1.0191108756028338e-7	1.100262297178615e-5	0.19904613931882523	0.7431006798443371	0.16235084383701562	4.1738987522277915
ENSMUSG00000106237	54.57377212113876	-1.4649113349356908	0.6055720752303568	5.689308181335929e-4	0.007624980849928384	1.8909383235288397	0.6037693023735239	1.5152745424788123	0.35884197417343006
ENSMUSG00000041180	36.94192505985535	-1.5601593619354146	0.7617972950293143	0.0012623016458692567	0.013210090270566079	0.9753260826622435	0.34832844367703303	1.4070406465874687	0.22663703632006107
ENSMUSG00000068130	58.62655833051838	-1.5380357822161488	0.551879470475119	2.1647599131500008e-4	0.0038772811962102935	1.6520829563462496	0.5108817173929818	2.0203660566384167	0.5099333317201374
ENSMUSG00000095403	38.69224676997771	-1.228643413369092	0.8671980338286589	0.003834420786915582	0.027865153362300717	1.1942768359129514	0.4876598211478463	1.2266508201018957	0.18886419693338424
ENSMUSG00000097429	41.13419428845551	-1.137774929560641	0.7730676032831952	0.003942346746600268	0.028305272823497	1.0549445383897738	0.4179941324124396	1.4611575945331405	0.35884197417343006
ENSMUSG00000029516	53.85873542825888	-1.7326165133195233	0.5977389592704191	1.523445327594022e-4	0.0030508460928997307	1.7715106399375447	0.27866275494162646	1.7137033516129427	0.5477061711068143
ENSMUSG00000081087	47.79308883116301	1.0693146693850024	0.8362521931172034	0.0051631416513592005	0.03386391875513532	0.4976153482970631	0.8359882648248792	0.4148966009168177	2.0775061662672267
ENSMUSG00000026605	58.49762656709424	-1.4290463681023338	0.6348268900207313	8.431046307936641e-4	0.010000610371367367	1.3734183612998943	0.6966568873540661	2.2729118137182187	0.3399555544800916
ENSMUSG00000057605	50.646437191634334	1.0380288466102645	0.7104948131783322	0.004443741254305984	0.030618691362652932	0.39809227863765045	1.2307605009921836	0.6313643926995052	1.7942098708671501
ENSMUSG00000067149	48.879081523504965	3.9385403249828235	0.8758564744589858	3.492330170914372e-7	2.9086121280615415e-5	0.09952306965941261	3.251065474318975	0.09019491324278646	0.4721604923334606
ENSMUSG00000045055	53.054403097158286	1.0987630636990633	0.667176668977361	0.0032922409921238285	0.024989823647829583	0.45780612043329805	1.2307605009921836	0.6133254100509479	1.9453012284138578
ENSMUSG00000038473	48.39055610476646	-1.0258343454958323	0.8750514558554879	0.005651001432113	0.036203668515625044	1.97055677925637	0.6269911986186595	0.9741050630220938	0.30218271509341477
ENSMUSG00000073640	43.82646716317494	1.1485818381414135	0.8400949210931877	0.004467254147387627	0.030684764032607007	0.2587599811144728	0.952097746050557	0.5411694794567187	1.7564370314804734
ENSMUSG00000003379	52.67971314063584	1.6357812588958138	0.9305297249530203	0.001996607737544997	0.01801892122273581	0.1791415253869427	2.949180823132213	0.5411694794567187	0.5477061711068143
ENSMUSG00000039187	38.380265741839146	-1.211470642327629	0.7846533157059683	0.0034154458018623222	0.025653131798408793	1.094753766253539	0.3947722361673041	1.2807677680475678	0.30218271509341477
ENSMUSG00000074213	50.280994074990005	1.3640228628250513	0.6073555096132283	9.248218035330699e-4	0.010740460387645014	0.4379015065014155	1.5326451521789453	0.4870525315110469	1.5675728345470892
ENSMUSG00000076431	47.191126092944984	-2.449383719618091	0.6110008681311525	2.8482817043077673e-6	1.4826323514387753e-4	1.711796798141897	0.23221896245135537	1.5693914904244841	0.2644098757067379
